"Step","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden128_target20__20241215_124321 - blue_player1_reward","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden128_target20__20241215_124321 - blue_player1_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden128_target20__20241215_124321 - blue_player1_reward__MAX"
"15494","61.67000000000026","61.67000000000026","61.67000000000026"
"15801","81.40000000000009","81.40000000000009","81.40000000000009"
"16108","47.01000000000035","47.01000000000035","47.01000000000035"
"16415","57.98000000000028","57.98000000000028","57.98000000000028"
"16722","46.83000000000029","46.83000000000029","46.83000000000029"
"17029","54.31000000000029","54.31000000000029","54.31000000000029"
"17336","40.390000000000164","40.390000000000164","40.390000000000164"
"17643","25.710000000000075","25.710000000000075","25.710000000000075"
"17950","46.580000000000524","46.580000000000524","46.580000000000524"
"18257","47.59000000000031","47.59000000000031","47.59000000000031"
"18417","69.72999999999998","69.72999999999998","69.72999999999998"
"18724","37.72000000000021","37.72000000000021","37.72000000000021"
"19031","61.80000000000015","61.80000000000015","61.80000000000015"
"19338","63.920000000000236","63.920000000000236","63.920000000000236"
"19444","14.459999999999987","14.459999999999987","14.459999999999987"
"19536","38.42000000000002","38.42000000000002","38.42000000000002"
"19843","49.390000000000285","49.390000000000285","49.390000000000285"
"19929","38.40000000000005","38.40000000000005","38.40000000000005"
"20035","-0.040000000000000036","-0.040000000000000036","-0.040000000000000036"
"20342","53.88000000000033","53.88000000000033","53.88000000000033"
"20448","38.88000000000002","38.88000000000002","38.88000000000002"
"20539","30.260000000000026","30.260000000000026","30.260000000000026"
"20846","48.40000000000041","48.40000000000041","48.40000000000041"
"21153","57.60000000000053","57.60000000000053","57.60000000000053"
"21299","41.430000000000085","41.430000000000085","41.430000000000085"
"21606","45.030000000000385","45.030000000000385","45.030000000000385"
"21913","44.810000000000244","44.810000000000244","44.810000000000244"
"22220","42.05000000000036","42.05000000000036","42.05000000000036"
"22527","46.36000000000034","46.36000000000034","46.36000000000034"
"22649","28.830000000000037","28.830000000000037","28.830000000000037"
"22956","46.62000000000033","46.62000000000033","46.62000000000033"
"23054","0.4499999999999922","0.4499999999999922","0.4499999999999922"
"23148","29.790000000000074","29.790000000000074","29.790000000000074"
"23455","45.60000000000033","45.60000000000033","45.60000000000033"
"23762","41.75000000000029","41.75000000000029","41.75000000000029"
"24069","41.6800000000003","41.6800000000003","41.6800000000003"
"24376","48.5500000000003","48.5500000000003","48.5500000000003"
"24683","46.280000000000385","46.280000000000385","46.280000000000385"
"24990","47.98000000000032","47.98000000000032","47.98000000000032"
"25297","53.95000000000029","53.95000000000029","53.95000000000029"
"25604","50.060000000000265","50.060000000000265","50.060000000000265"
"25696","-0.2199999999999953","-0.2199999999999953","-0.2199999999999953"
"26003","44.67000000000027","44.67000000000027","44.67000000000027"
"26310","49.06000000000026","49.06000000000026","49.06000000000026"
