"Step","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden128_target10__20241215_065336 - blue_player2_reward","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden128_target10__20241215_065336 - blue_player2_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden128_target10__20241215_065336 - blue_player2_reward__MAX"
"10952","16.490000000000027","16.490000000000027","16.490000000000027"
"11049","10.46","10.46","10.46"
"11356","24.970000000000013","24.970000000000013","24.970000000000013"
"11529","-15.730000000000008","-15.730000000000008","-15.730000000000008"
"11836","17.40999999999998","17.40999999999998","17.40999999999998"
"12143","14.419999999999954","14.419999999999954","14.419999999999954"
"12450","28.460000000000022","28.460000000000022","28.460000000000022"
"12757","11.949999999999973","11.949999999999973","11.949999999999973"
"13064","33.930000000000135","33.930000000000135","33.930000000000135"
"13371","20.90000000000003","20.90000000000003","20.90000000000003"
"13678","51.95000000000034","51.95000000000034","51.95000000000034"
"13780","-4.5299999999999985","-4.5299999999999985","-4.5299999999999985"
"14087","5.5299999999999745","5.5299999999999745","5.5299999999999745"
"14394","17.36999999999996","17.36999999999996","17.36999999999996"
"14701","22.999999999999975","22.999999999999975","22.999999999999975"
"15008","14.129999999999852","14.129999999999852","14.129999999999852"
"15315","21.370000000000058","21.370000000000058","21.370000000000058"
"15409","-4.329999999999999","-4.329999999999999","-4.329999999999999"
"15716","30.280000000000097","30.280000000000097","30.280000000000097"
"16023","-2.969999999999996","-2.969999999999996","-2.969999999999996"
"16330","9.689999999999936","9.689999999999936","9.689999999999936"
"16637","8.609999999999978","8.609999999999978","8.609999999999978"
"16944","4.469999999999941","4.469999999999941","4.469999999999941"
"17251","15.189999999999953","15.189999999999953","15.189999999999953"
"17558","21.00000000000001","21.00000000000001","21.00000000000001"
"17865","35.24000000000006","35.24000000000006","35.24000000000006"
"18172","1.3100000000000012","1.3100000000000012","1.3100000000000012"
"18479","2.7499999999999982","2.7499999999999982","2.7499999999999982"
"18691","19.08999999999999","19.08999999999999","19.08999999999999"
"18998","25.819999999999983","25.819999999999983","25.819999999999983"
"19305","17.41000000000005","17.41000000000005","17.41000000000005"
"19612","10.240000000000071","10.240000000000071","10.240000000000071"
"19743","-1.560000000000004","-1.560000000000004","-1.560000000000004"
"20050","7.239999999999993","7.239999999999993","7.239999999999993"
"20357","7.679999999999993","7.679999999999993","7.679999999999993"
"20454","6.569999999999998","6.569999999999998","6.569999999999998"
"20761","11.999999999999996","11.999999999999996","11.999999999999996"
"21068","6.869999999999985","6.869999999999985","6.869999999999985"
"21168","5.109999999999976","5.109999999999976","5.109999999999976"
"21475","3.3400000000000003","3.3400000000000003","3.3400000000000003"
"21629","7.299999999999994","7.299999999999994","7.299999999999994"
"21724","-14.400000000000007","-14.400000000000007","-14.400000000000007"
"22031","17.11999999999997","17.11999999999997","17.11999999999997"
"22338","2.2199999999999807","2.2199999999999807","2.2199999999999807"
"22645","-20.98","-20.98","-20.98"
"22952","-23.929999999999986","-23.929999999999986","-23.929999999999986"
"23259","-32.47999999999994","-32.47999999999994","-32.47999999999994"
"23566","-4.4400000000000395","-4.4400000000000395","-4.4400000000000395"
"23873","35.77","35.77","35.77"
"24180","-29.90999999999992","-29.90999999999992","-29.90999999999992"
"24280","-13.120000000000005","-13.120000000000005","-13.120000000000005"
"24587","-12.030000000000056","-12.030000000000056","-12.030000000000056"
"24894","24.09999999999999","24.09999999999999","24.09999999999999"
"25201","13.319999999999977","13.319999999999977","13.319999999999977"
"25291","6.539999999999992","6.539999999999992","6.539999999999992"
"25517","-14.720000000000013","-14.720000000000013","-14.720000000000013"
"25824","31.00000000000001","31.00000000000001","31.00000000000001"
"26131","14.319999999999933","14.319999999999933","14.319999999999933"
"26225","-7.440000000000004","-7.440000000000004","-7.440000000000004"
"26532","27.330000000000105","27.330000000000105","27.330000000000105"
"26839","19.32999999999995","19.32999999999995","19.32999999999995"
"27146","21.45999999999998","21.45999999999998","21.45999999999998"
