"Step","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target20__20241215_152016 - blue_player2_reward","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target20__20241215_152016 - blue_player2_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target20__20241215_152016 - blue_player2_reward__MAX"
"15416","55.60000000000017","55.60000000000017","55.60000000000017"
"15595","100.00000000000001","100.00000000000001","100.00000000000001"
"15902","81.32","81.32","81.32"
"16209","62.27000000000017","62.27000000000017","62.27000000000017"
"16301","-0.8099999999999952","-0.8099999999999952","-0.8099999999999952"
"16394","-2.6400000000000032","-2.6400000000000032","-2.6400000000000032"
"16701","17.490000000000133","17.490000000000133","17.490000000000133"
"17008","39.90000000000022","39.90000000000022","39.90000000000022"
"17315","70.56000000000006","70.56000000000006","70.56000000000006"
"17622","147.39999999999998","147.39999999999998","147.39999999999998"
"17929","80.03999999999996","80.03999999999996","80.03999999999996"
"18236","81.7700000000003","81.7700000000003","81.7700000000003"
"18359","70.04000000000002","70.04000000000002","70.04000000000002"
"18532","44.56000000000009","44.56000000000009","44.56000000000009"
"18839","60.37000000000009","60.37000000000009","60.37000000000009"
"19146","71.77000000000001","71.77000000000001","71.77000000000001"
"19453","97.85999999999994","97.85999999999994","97.85999999999994"
"19551","6.999999999999985","6.999999999999985","6.999999999999985"
"19858","65.06000000000014","65.06000000000014","65.06000000000014"
"20081","91.64000000000004","91.64000000000004","91.64000000000004"
"20388","92.02999999999987","92.02999999999987","92.02999999999987"
"20695","62.49000000000015","62.49000000000015","62.49000000000015"
"21002","65.69999999999983","65.69999999999983","65.69999999999983"
"21090","35.22000000000001","35.22000000000001","35.22000000000001"
"21397","107.75000000000003","107.75000000000003","107.75000000000003"
"21615","153.95000000000007","153.95000000000007","153.95000000000007"
"21922","136.19000000000023","136.19000000000023","136.19000000000023"
"22215","132.42000000000004","132.42000000000004","132.42000000000004"
"22319","11.929999999999998","11.929999999999998","11.929999999999998"
"22626","84.37000000000003","84.37000000000003","84.37000000000003"
"22933","101.19999999999976","101.19999999999976","101.19999999999976"
"23240","73.57000000000005","73.57000000000005","73.57000000000005"
"23547","71.8000000000001","71.8000000000001","71.8000000000001"
"23854","90.20000000000002","90.20000000000002","90.20000000000002"
"23956","66.29000000000002","66.29000000000002","66.29000000000002"
"24263","102.87999999999995","102.87999999999995","102.87999999999995"
"24570","26.200000000000184","26.200000000000184","26.200000000000184"
"24877","55.83000000000019","55.83000000000019","55.83000000000019"
"25184","119.75999999999986","119.75999999999986","119.75999999999986"
"25491","133.60000000000034","133.60000000000034","133.60000000000034"
"25798","63.67000000000019","63.67000000000019","63.67000000000019"
"26096","156.4900000000002","156.4900000000002","156.4900000000002"
"26403","55.010000000000126","55.010000000000126","55.010000000000126"
"26710","81.19000000000025","81.19000000000025","81.19000000000025"
