"Step","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden128_target10__20241215_123751 - blue_player1_reward","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden128_target10__20241215_123751 - blue_player1_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden128_target10__20241215_123751 - blue_player1_reward__MAX"
"24920","137.87000000000057","137.87000000000057","137.87000000000057"
"25226","16.490000000000023","16.490000000000023","16.490000000000023"
"25532","132.0100000000007","132.0100000000007","132.0100000000007"
"25838","122.10999999999987","122.10999999999987","122.10999999999987"
"26144","47.45000000000013","47.45000000000013","47.45000000000013"
"26450","117.44999999999983","117.44999999999983","117.44999999999983"
"26756","121.30999999999989","121.30999999999989","121.30999999999989"
"27062","132.23999999999975","132.23999999999975","132.23999999999975"
"27368","125.43999999999976","125.43999999999976","125.43999999999976"
"27674","129.3900000000001","129.3900000000001","129.3900000000001"
"27980","114.53999999999958","114.53999999999958","114.53999999999958"
"28286","133.9099999999997","133.9099999999997","133.9099999999997"
"28592","150.94000000000088","150.94000000000088","150.94000000000088"
"28898","149.0400000000006","149.0400000000006","149.0400000000006"
"29204","147.05000000000044","147.05000000000044","147.05000000000044"
"29510","147.1400000000003","147.1400000000003","147.1400000000003"
"29816","123.72999999999973","123.72999999999973","123.72999999999973"
"30122","112.60000000000012","112.60000000000012","112.60000000000012"
"30428","-11.069999999999983","-11.069999999999983","-11.069999999999983"
