"Step","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden64_target20__20241215_150830 - blue_player2_reward","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden64_target20__20241215_150830 - blue_player2_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden64_target20__20241215_150830 - blue_player2_reward__MAX"
"11239","22.590000000000103","22.590000000000103","22.590000000000103"
"11332","-9.170000000000002","-9.170000000000002","-9.170000000000002"
"11639","70.85000000000007","70.85000000000007","70.85000000000007"
"11731","0.8499999999999996","0.8499999999999996","0.8499999999999996"
"12026","87.92999999999995","87.92999999999995","87.92999999999995"
"12333","6.269999999999999","6.269999999999999","6.269999999999999"
"12640","8.279999999999971","8.279999999999971","8.279999999999971"
"12947","33.6800000000003","33.6800000000003","33.6800000000003"
"13254","82.18000000000018","82.18000000000018","82.18000000000018"
"13561","9.499999999999972","9.499999999999972","9.499999999999972"
"13868","21.110000000000078","21.110000000000078","21.110000000000078"
"14175","7.9699999999999855","7.9699999999999855","7.9699999999999855"
"14482","76.6299999999999","76.6299999999999","76.6299999999999"
"14789","90.93000000000009","90.93000000000009","90.93000000000009"
"15096","81.34999999999992","81.34999999999992","81.34999999999992"
"15403","53.99000000000022","53.99000000000022","53.99000000000022"
"15710","16.33999999999999","16.33999999999999","16.33999999999999"
"16017","110.95999999999975","110.95999999999975","110.95999999999975"
"16324","79.85999999999986","79.85999999999986","79.85999999999986"
"16631","60.45000000000013","60.45000000000013","60.45000000000013"
"16938","12.369999999999964","12.369999999999964","12.369999999999964"
"17245","97.19999999999992","97.19999999999992","97.19999999999992"
"17552","72.61000000000028","72.61000000000028","72.61000000000028"
"17859","35.04000000000001","35.04000000000001","35.04000000000001"
"18166","37.67000000000007","37.67000000000007","37.67000000000007"
"18473","98.59000000000012","98.59000000000012","98.59000000000012"
"18780","30.58000000000006","30.58000000000006","30.58000000000006"
"18946","44.15","44.15","44.15"
"19253","32.43000000000013","32.43000000000013","32.43000000000013"
"19447","18.54000000000007","18.54000000000007","18.54000000000007"
"19549","23.03000000000003","23.03000000000003","23.03000000000003"
"19856","63.400000000000226","63.400000000000226","63.400000000000226"
"20163","-0.9800000000000102","-0.9800000000000102","-0.9800000000000102"
"20337","38.07999999999995","38.07999999999995","38.07999999999995"
"20644","62.45999999999996","62.45999999999996","62.45999999999996"
"20951","45.860000000000205","45.860000000000205","45.860000000000205"
"21049","42.09000000000003","42.09000000000003","42.09000000000003"
"21139","43.41000000000002","43.41000000000002","43.41000000000002"
"21446","17.039999999999935","17.039999999999935","17.039999999999935"
"21753","47.36000000000008","47.36000000000008","47.36000000000008"
"22060","62.46000000000024","62.46000000000024","62.46000000000024"
"22367","20.38999999999998","20.38999999999998","20.38999999999998"
"22469","42.96000000000002","42.96000000000002","42.96000000000002"
"22776","24.969999999999956","24.969999999999956","24.969999999999956"
"23083","23.09000000000004","23.09000000000004","23.09000000000004"
"23390","26.27000000000002","26.27000000000002","26.27000000000002"
"23697","36.10000000000024","36.10000000000024","36.10000000000024"
"24004","46.950000000000486","46.950000000000486","46.950000000000486"
"24311","68.22000000000004","68.22000000000004","68.22000000000004"
"24618","46.62000000000018","46.62000000000018","46.62000000000018"
"24925","17.219999999999942","17.219999999999942","17.219999999999942"
"25232","14.169999999999982","14.169999999999982","14.169999999999982"
"25539","31.619999999999983","31.619999999999983","31.619999999999983"
"25846","37.99000000000022","37.99000000000022","37.99000000000022"
"26153","2.069999999999969","2.069999999999969","2.069999999999969"
"26460","32.300000000000075","32.300000000000075","32.300000000000075"
"26767","1.8699999999999957","1.8699999999999957","1.8699999999999957"
"27074","44.88000000000007","44.88000000000007","44.88000000000007"
"27381","71.13999999999999","71.13999999999999","71.13999999999999"
"27688","55.98000000000041","55.98000000000041","55.98000000000041"
"27995","44.25000000000038","44.25000000000038","44.25000000000038"
